BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
363200012107075,363200012107075,Narva-eiland,Narva-eiland,1014ZJ,1014ZJ,112,34.0,,,,,Amsterdam,Amsterdam,543270.8280688482,6871391.798877943
363200012107078,363200012107078,Narva-eiland,Narva-eiland,1014ZJ,1014ZJ,118,28.0,,,,,Amsterdam,Amsterdam,543257.4520999269,6871380.095777797
363200012107086,363200012107086,Narva-eiland,Narva-eiland,1014ZJ,1014ZJ,134,12.0,,,,,Amsterdam,Amsterdam,543248.1197095528,6871363.584538682
363200012107077,363200012107077,Narva-eiland,Narva-eiland,1014ZJ,1014ZJ,116,30.0,,,,,Amsterdam,Amsterdam,543263.1545145685,6871385.278878505
363200012107018,363200012107018,Narva-eiland,Narva-eiland,1014ZJ,1014ZJ,6,124.0,,,,,Amsterdam,Amsterdam,543421.0392961132,6871513.474662633
363200012107021,363200012107021,Narva-eiland,Narva-eiland,1014ZJ,1014ZJ,12,130.0,,,,,Amsterdam,Amsterdam,543432.1824259761,6871522.258467695
363200012107068,363200012107068,Narva-eiland,Narva-eiland,1014ZJ,1014ZJ,106,40.0,,,,,Amsterdam,Amsterdam,543295.841160208,6871410.592427921
363200012107065,363200012107065,Narva-eiland,Narva-eiland,1014ZJ,1014ZJ,100,46.0,,,,,Amsterdam,Amsterdam,543302.9950647764,6871416.826779277
363200012093589,363200012093589,Pontsteiger,Pontsteiger,1014ZP,1014ZP,294,244.0,,,,,Amsterdam,Amsterdam,543914.9790543967,6871487.25224899
363200012093421,363200012093421,Pontsteiger,Pontsteiger,1014ZP,1014ZP,291,245.0,,,,,Amsterdam,Amsterdam,543882.7461069762,6871528.328241033
363200000208656,363200000208656,Nassaukade,Nassaukade,1052CP,1052CP,58,58.0,,,O,H,Amsterdam,Amsterdam,543120.0449270444,6869303.10555604
363200012093363,363200012093363,Pontsteiger,Pontsteiger,1014ZP,1014ZP,265,221.0,,,,,Amsterdam,Amsterdam,543863.0915381893,6871548.235088614
363200012093638,363200012093638,Pontsteiger,Pontsteiger,,,368,318.0,,,,,Amsterdam,Amsterdam,543874.7562097915,6871403.61082429
363200000071083,363200000071083,Coppelstockstraat,Bestevaerstraat,1056XL,1056HR,57,96.0,,,,H,Amsterdam,Amsterdam,540942.2300940785,6868407.361179145
363200012093420,363200012093420,Pontsteiger,Pontsteiger,1014ZP,1014ZP,289,243.0,,,,,Amsterdam,Amsterdam,543872.2948725909,6871540.5390635375
363200012093584,363200012093584,Pontsteiger,Pontsteiger,1014ZP,1014ZP,284,236.0,,,,,Amsterdam,Amsterdam,543911.7041721663,6871490.44791508
363200012093607,363200012093607,Pontsteiger,Pontsteiger,1014ZP,1014ZP,326,276.0,,,,,Amsterdam,Amsterdam,543906.8352904206,6871487.877821141
363200012093452,363200012093452,Pontsteiger,Pontsteiger,1014ZP,1014ZP,353,307.0,,,,,Amsterdam,Amsterdam,543895.2262553882,6871517.86447143
363200012093463,363200012093463,Pontsteiger,Pontsteiger,1014ZP,1014ZP,375,329.0,,,,,Amsterdam,Amsterdam,543900.014276956,6871507.032565925
363200012093588,363200012093588,Pontsteiger,Pontsteiger,1014ZP,1014ZP,292,229.0,,,,,Amsterdam,Amsterdam,543914.2570484667,6871487.8407482505
363200012066930,363200012066930,De entree,De entree,1101CE,1101EE,500,500.0,,,,,Amsterdam,Amsterdam,550054.0545296842,6856241.893345557
