BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
1723200000000573,1723200000000573,Boerenbaan,Boerenbaan,5131PA,5131PA,9,11,,a,TRAF,,Alphen,Alphen,549561.835042204,6711864.97702025
1723200000000292,1723200000000292,Ballemanseweg,Ballemanseweg,4855AP,4855AP,2,46,,a,TRAF,,Galder,Galder,531590.0370972898,6712555.269586289
1723200000001871,1723200000001871,Goedentijd,Kapellekensbaan,5131AT,,60,2,,,TRAF,,Alphen,Alphen,552322.4378274273,6708125.239937892
1723200000002842,1723200000002842,Maastrichtsebaan,Zandstraat,5131NZ,5131AC,1,18,,a,TRAF,,Alphen,Alphen,551289.0545633031,6708324.821607586
1723200000003072,1723200000003072,Nieuwveldweg,Nieuwveldweg,5131AN,5131AN,5,25,,,TRAF,,Alphen,Alphen,553883.1259244633,6707062.439934164
1723200000002670,1723200000002670,Laan van Echternach,Polanenstraat,5131CB,5131CJ,15,19,,a,TRAF,,Alphen,Alphen,552208.0948957211,6706845.516728247
1723200000002878,1723200000002878,Markweg,Markweg,4856AC,4856AC,8,10,,a,TRAF,,Strijbeek,Strijbeek,532092.2865795008,6711168.7935540825
1723200000001984,1723200000001984,Meerleseweg,Meerleseweg,4861NB,4861NB,26,36,,,TRAF,,Chaam,Chaam,537445.4239290253,6708527.493947203
1723200000002826,1723200000002826,Looneind,Looneind,5131RK,5131RK,7,9,,,TRAF,,Alphen,Alphen,554414.9580786396,6709406.826415299
1723200000001833,1723200000001833,Gilzeweg,Gilzeweg,4861AS,4861AS,43,43,b,d,TRAF,,Chaam,Chaam,541452.9235050154,6711900.342030988
1723200000003843,1723200000003843,Terover,Terover,5131RA,5131RA,27,33,,,TRAF,,Alphen,Alphen,554047.02977053,6703270.669857487
1723200000003281,1723200000003281,Rijsbergsebaan,Rijsbergsebaan,4855AS,4855AS,10,14,,a,TRAF,,Galder,Galder,528477.349896215,6713097.678722995
1723200000003580,1723200000003580,St. Janstraat,St. Janstraat,5131BR,5131BR,19,21,,,TRAF,,Alphen,Alphen,553324.4107256724,6705553.857271737
1723200000005311,1723200000005311,Roode Beek,Roode Beek,4861EE,4861EE,13,11,,,,,Chaam,Chaam,540489.9457260978,6711494.600987914
1723200000005116,1723200000005116,Meerleseweg,Meerleseweg,4861NB,4861NA,5,5,a,a,,,Chaam,Chaam,539586.583409504,6711900.627733341
1723200000002375,1723200000002375,Industriestraat,Industriestraat,4861PR,4861PR,32,28,,c,TRAF,,Chaam,Chaam,543661.4626417905,6713172.040944156
1723200000003286,1723200000003286,Roode Beek,Roode Beek,4861EE,4861EE,2,11,,a,TRAF,,Chaam,Chaam,540493.4886294361,6711475.75473084
1723200000002572,1723200000002572,Klokkestraat,Klokkestraat,5131RD,5131RD,1,3,,,TRAF,,Alphen,Alphen,554571.8822926724,6705103.075414936
1723200000003858,1723200000003858,Ulicotensebaan,Ulicotensebaan,5131NE,5131NE,4,6,,,TRAF,,Alphen,Alphen,547862.8433641088,6705708.688793094
