BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
546200000068942,546200000068942,Lombokstraat,Lombokstraat,2316ER,2315ER,88,88.0,,,,,Leiden,Leiden,502018.005183927,6830123.245606052
546200000008640,546200000008640,Heiligen Geesthofje,Heilige Geesthofje,2311GX,2311GX,1,1.0,A,A,,,Leiden,Leiden,499696.38491122297,6828296.222762292
546200000067328,546200000067328,Anjelierstraat,Anjelierstraat,2313VM,2313XA,2,2.0,,,,,Leiden,Leiden,500041.119714786,6827126.481713671
546200000008651,546200000008651,Heiligen Geesthofje,Heilige Geesthofje,2311GX,2311GX,9,9.0,,,,,Leiden,Leiden,499673.3512978907,6828276.61895742
546200000008632,546200000008632,Heiligen Geesthofje,Heilige Geesthofje,2311GX,2311GX,10,10.0,,,,,Leiden,Leiden,499676.25100843864,6828262.986495864
546200000008646,546200000008646,Heiligen Geesthofje,Heilige Geesthofje,2311GX,2311GX,4,4.0,A,A,,,Leiden,Leiden,499678.46164686634,6828309.885710353
546200000008635,546200000008635,Heiligen Geesthofje,Heilige Geesthofje,2311GX,2311GX,13,13.0,,,,,Leiden,Leiden,499701.43915739714,6828258.817472197
546200000008650,546200000008650,Heiligen Geesthofje,Heilige Geesthofje,2311GX,2311GX,8,8.0,A,A,,,Leiden,Leiden,499674.5977442856,6828281.068816362
546200000006062,546200000006062,Heiligen Geesthofje,Heilige Geesthofje,2311GX,2311GX,12,12.0,,,,,Leiden,Leiden,499695.0567557862,6828257.683076254
546200000008642,546200000008642,Heiligen Geesthofje,Heilige Geesthofje,2311GX,2311GX,2,2.0,A,A,,,Leiden,Leiden,499695.29857086745,6828303.440656016
