BAGNUMIDENTIFICATIE,OPENBARERUIMTENAAM,POSTCODE,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,NUMJUIST
599200000351574,Leuvehaven,3011EA,80,,,Rotterdam,Niet gevonden
599200000235159,Carnisselaan,3083HA,23,A,,Rotterdam,Niet gevonden
599200000490053,Van Oestendestraat,3083ME,28,,,Rotterdam,Niet gevonden
599200100004759,Montessoriweg,3083AN,14,,,Rotterdam,Niet gevonden
599200100004760,Montessoriweg,3083AN,26,,,Rotterdam,Niet gevonden
599200000297097,Heer Bokelweg,3032AD,255,,,Rotterdam,Niet gevonden
599200000279004,Gorzenpad,3087AC,18,,,Rotterdam,Niet gevonden
599200000289303,Guldenwaard,3078AJ,129,A,,Rotterdam,Niet gevonden
