BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
1581200000112632,1581200000112632,Gooijerdijk,Gooyer Wetering,3972MB,3972MB,4,4.0,,,,,Driebergen-Rijsenburg,Driebergen-Rijsenburg,587992.9451375769,6807328.311588115
1581200000112650,1581200000112650,Gooijerdijk,Gooyerdijk,3972MB,3972MH,24,207.0,,,,,Driebergen-Rijsenburg,Driebergen-Rijsenburg,590251.8792847501,6805547.072853248
1581200000403488,1581200000403488,van der Leelaan,Bergweg,3941RN,3941RA,21,21.0,,,,,Doorn,Doorn,595352.6343043672,6807774.255501253
1581200000112692,1581200000112692,Gooyerdijk,Gooyerdijk,3941MA,3941MA,43,128.0,,,,,Doorn,Doorn,593085.1944363104,6804196.956727663
1581200000124545,1581200000124545,Stationsweg,Oude Stationsweg,3972KA,3972KA,2,2.0,,,KIOS,KIOS,Driebergen-Rijsenburg,Driebergen-Rijsenburg,585563.4340932199,6811913.770882465
1581200000112694,1581200000112694,Gooyerdijk,Gooyerdijk,3941MA,3941MA,58,132.0,,,,,Doorn,Doorn,591119.8156679269,6805448.84030162
1581200000113179,1581200000113179,Groep,Heuvelse Steeg,3959BB,3959BB,20,20.0,a,a,,,Leersum,Overberg,610706.8895570592,6809213.08212948
1581200000112681,1581200000112681,Gooyerdijk,Gooyerdijk,3941MA,3941MA,16,114.0,,,,,Doorn,Doorn,593690.2606205364,6804038.084058589
1581200000113311,1581200000113311,Haarweg,Haarweg,3953BG,3953BG,25,77.0,,,,,Maarsbergen,Maarsbergen,604339.1339873159,6809754.57164051
1581200000112659,1581200000112659,Gooijerdijk,Gooyer Wetering,3972MA,3972MA,47,25.0,,,,,Driebergen-Rijsenburg,Driebergen-Rijsenburg,588683.6035221335,6806512.765369501
1581200000112649,1581200000112649,Gooijerdijk,Gooyerdijk,3972MB,3972MH,22,211.0,,,,,Driebergen-Rijsenburg,Driebergen-Rijsenburg,589933.7785102103,6805684.92739695
1581200000112697,1581200000112697,Gooyerdijk,Gooyerdijk,3941MA,3941MA,65,138.0,,,,,Doorn,Doorn,589901.1040500993,6805876.791458287
1581200000112660,1581200000112660,Gooijerdijk,Gooyer Wetering,3972MA,3972MA,49,27.0,,,,,Driebergen-Rijsenburg,Driebergen-Rijsenburg,589161.8443767985,6806775.265970346
1581200000112690,1581200000112690,Gooyerdijk,Gooyerdijk,3941MA,3941MA,39,126.0,,,,,Doorn,Doorn,593253.902472124,6804151.565530131
1581200000112681,1581200000112681,Gooyerdijk,Gooyerdijk,3941MA,3941MA,16,114.0,,,,,Doorn,Doorn,593690.2606205364,6804038.084058589
1581200000112628,1581200000112628,Gooijerdijk,Veensteeg,3972MB,3972MH,2,1.0,,,,,Driebergen-Rijsenburg,Driebergen-Rijsenburg,587592.3672163774,6807212.232278946
1581200000112693,1581200000112693,Gooyerdijk,Gooyerdijk,3941MA,3941MA,47,130.0,,,,,Doorn,Doorn,592981.3882661468,6804206.627047463
1581200000400772,1581200000400772,Gooyerdijk,Gooyerdijk,3941MA,3941MA,12,112.0,,,,,Doorn,Doorn,593791.6482848921,6804015.875100828
1581200000112627,1581200000112627,Gooijerdijk,Gooyer Wetering,3972MA,3972MA,1,1.0,,,,,Driebergen-Rijsenburg,Driebergen-Rijsenburg,587979.5378449415,6807624.34077822
1581200000112694,1581200000112694,Gooyerdijk,Gooyerdijk,3941MA,3941MA,58,132.0,,,,,Doorn,Doorn,591119.8156679269,6805448.84030162
1581200000400772,1581200000400772,Gooyerdijk,Gooyerdijk,3941MA,3941MA,12,112.0,,,,,Doorn,Doorn,593791.6482848921,6804015.875100828
1581200000108061,1581200000108061,Burgemeester vd Boschlaan,Koningin-Julianalaan,3956DB,3956XL,65,105.0,,,,,Leersum,Leersum,603304.4227104461,6803031.492514199
1581200000112646,1581200000112646,Gooijerdijk,Gooyer Wetering,3972MB,3972MB,18,22.0,b,,,,Driebergen-Rijsenburg,Driebergen-Rijsenburg,588674.1767691164,6805785.092508116
