BAGNUMIDENTIFICATIE,OPENBARERUIMTENAAM,POSTCODE,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,NUMJUIST
796200000344116,Meerwijkweg,5236BM,2,,,'s-Hertogenbosch,0796200000344117
796200000287428,Dorpsstraat,5241EA,43,,,Rosmalen,0796200001018789
796200000415868,Kasteleinenkampweg,5222AX,9,G,,'s-Hertogenbosch,Niet gevonden
796200000333019,Bruistensingel,5232AC,160,,,'s-Hertogenbosch,Niet gevonden
796200000333019,Bruistensingel,5232AC,160,,,'s-Hertogenbosch,Niet gevonden
796200000313645,Europalaan,5232BC,17,,,'s-Hertogenbosch,0796200001020902
796200000333065,Bruistensingel,5232AD,208,,,'s-Hertogenbosch,Niet gevonden
796200000370043,Goudsbloemvallei,5237MJ,30,,,'s-Hertogenbosch,Niet gevonden
796200000283265,Utopialaan,5232CE,30,,,'s-Hertogenbosch,0796200001012293
796200000419477,De Steenbok,5215ME,30,,,'s-Hertogenbosch,Niet gevonden
796200000298178,Schoolstraat,5241VA,5,B,,Rosmalen,Niet gevonden
796200000421860,Reitscheweg,5232BX,1,,,'s-Hertogenbosch,Niet gevonden
796200000413244,Pettelaarpark,5216PP,67,,,'s-Hertogenbosch,0796200001016789
796200000286916,Stadionlaan,5213JJ,75,,,'s-Hertogenbosch,Niet gevonden
796200000439819,Visstraat,5211DM,5,,,'s-Hertogenbosch,0796200000401242
796200000421860,Reitscheweg,5232BX,1,,,'s-Hertogenbosch,Niet gevonden
796200000359583,Eemweg,5215HM,3,,,'s-Hertogenbosch,Niet gevonden
796200000317689,Berlicumseweg,5248NT,6,B,,Rosmalen,Niet gevonden
796200000345605,Parade,5211KL,11,,,'s-Hertogenbosch,Niet gevonden
796200000321094,Rietveldenweg,5222AP,47,A,,'s-Hertogenbosch,Niet gevonden
796200000282417,Leeghwaterlaan,5223BA,15,,,'s-Hertogenbosch,Niet gevonden
796200000302093,Rietveldenweg,5222AS,96,,,'s-Hertogenbosch,Niet gevonden
796200000322843,Van Grobbendoncklaan,5213AV,65,,,'s-Hertogenbosch,0796200001006383
796200000322847,Van Grobbendoncklaan,5213AV,93,,,'s-Hertogenbosch,0796200001006391
796200000333189,Bruistensingel,5232AJ,660,,,'s-Hertogenbosch,0796200001012112
796200000333160,Bruistensingel,5232AJ,600,,,'s-Hertogenbosch,0796200001012106
796200000421860,Reitscheweg,5232BX,1,,,'s-Hertogenbosch,Niet gevonden
796200000312707,Kraanvogellaan,5221GA,13,A,,'s-Hertogenbosch,Niet gevonden
796200000297416,Pioenroosstraat,5241AB,26,,,Rosmalen,Niet gevonden
796200000333067,Bruistensingel,5232AD,216,,,'s-Hertogenbosch,Niet gevonden
796200000321110,Rietveldenweg,5222AP,49,G,,'s-Hertogenbosch,Niet gevonden
796200000415868,Kasteleinenkampweg,5222AX,9,G,,'s-Hertogenbosch,Niet gevonden
796200000285942,Leonardo da Vinciplein,5223DR,2,,,'s-Hertogenbosch,Niet gevonden
796200000388923,Rompertpassage,5233AP,33,,,'s-Hertogenbosch,Niet gevonden
796200001002790,Brouwerijstraat,5241CS,8,,,Rosmalen,0796200000288262
796200000299505,Helftheuvelpassage,5224AP,14,,,'s-Hertogenbosch,Niet gevonden
796200000352439,Ernst Schumacherstraat,5237BD,22,,,'s-Hertogenbosch,Niet gevonden
796200000436615,Korenbrugstraat,5211EG,10,,,'s-Hertogenbosch,0796200000340341
796200000415394,Vughterweg,5211CK,47,,,'s-Hertogenbosch,0796200001006940
796200000413244,Pettelaarpark,5216PP,67,,,'s-Hertogenbosch,0796200001016789
796200000421860,Reitscheweg,5232BX,1,,,'s-Hertogenbosch,Niet gevonden
796200000322027,Hooge Steenweg,5211JP,22,,,'s-Hertogenbosch,Niet gevonden
796200000415875,Kasteleinenkampweg,5222AX,11,B,,'s-Hertogenbosch,0796200001013638
796200000302210,Victorialaan,5213JG,15,,,'s-Hertogenbosch,Niet gevonden
796200000330077,Oude Baan,5242HS,2,,,Rosmalen,Niet gevonden
796200000281146,Van Veldekekade,5216KS,7,,,'s-Hertogenbosch,Niet gevonden
796200000420310,Orthenstraat,5211SX,38,,,'s-Hertogenbosch,Niet gevonden
796200000322843,Van Grobbendoncklaan,5213AV,65,,,'s-Hertogenbosch,0796200001006383
796200000354086,Maaslandstraat,5211VE,21,B,,'s-Hertogenbosch,0796200001018458
796200000421860,Reitscheweg,5232BX,1,,,'s-Hertogenbosch,Niet gevonden
796200000403117,Tinnegieterstraat,5232BL,25,,,'s-Hertogenbosch,0796200001013631
796200000415394,Vughterweg,5211CK,47,,,'s-Hertogenbosch,0796200001006940
796200000405430,Zuid Willemsvaart,5211SE,151,A,,'s-Hertogenbosch,0796200001021068
796200000313647,Europalaan,5232BC,23,,,'s-Hertogenbosch,0796200001020910
796200000351776,Rompertpassage,5233AN,5,,,'s-Hertogenbosch,Niet gevonden
796200000342332,Oude Vlijmenseweg,5223GS,118,,,'s-Hertogenbosch,Niet gevonden
796200000313647,Europalaan,5232BC,23,,,'s-Hertogenbosch,0796200001020910
796200000302210,Victorialaan,5213JG,15,,,'s-Hertogenbosch,Niet gevonden
796200000422420,Rompertpassage,5233AN,14,,,'s-Hertogenbosch,Niet gevonden
796200000421860,Reitscheweg,5232BX,1,,,'s-Hertogenbosch,Niet gevonden
796200000307501,Rompertpassage,5233AN,2,,,'s-Hertogenbosch,Niet gevonden
796200000421430,Kometenplein,5215MB,39,,,'s-Hertogenbosch,Niet gevonden
796200000421431,Kometenplein,5215MB,41,,,'s-Hertogenbosch,Niet gevonden
796200000302210,Victorialaan,5213JG,15,,,'s-Hertogenbosch,Niet gevonden
796200000425334,Pettelaarpark,5216PR,101,,,'s-Hertogenbosch,0796200001018809
796200000421180,Magistratenlaan,5223MA,176,,,'s-Hertogenbosch,0796200001008696
796200000425320,Pettelaarpark,5216PD,38,,,'s-Hertogenbosch,Niet gevonden
796200000436615,Korenbrugstraat,5211EG,10,,,'s-Hertogenbosch,0796200000340341
796200000421860,Reitscheweg,5232BX,1,,,'s-Hertogenbosch,Niet gevonden
796200000421860,Reitscheweg,5232BX,1,,,'s-Hertogenbosch,Niet gevonden
796200000302210,Victorialaan,5213JG,15,,,'s-Hertogenbosch,Niet gevonden
796200000304416,Europalaan,5232BC,24,,,'s-Hertogenbosch,0796200001020912
796200000413239,Pettelaarpark,5216PP,60,,,'s-Hertogenbosch,0796200001016777
796200000386144,Orthenstraat,5211SV,47,F,,'s-Hertogenbosch,Niet gevonden
796200000333160,Bruistensingel,5232AJ,600,,,'s-Hertogenbosch,0796200001012106
796200000299460,Helftheuvelpassage,5224AP,6,,,'s-Hertogenbosch,Niet gevonden
796200000351093,Orthenstraat,5211SW,77,,,'s-Hertogenbosch,Niet gevonden
796200000311618,Guldengaarde,5234GG,8,A,,'s-Hertogenbosch,Niet gevonden
796200000421861,Reitscheweg,5232BX,3,,,'s-Hertogenbosch,Niet gevonden
796200000304416,Europalaan,5232BC,24,,,'s-Hertogenbosch,0796200001020912
796200000307022,Vinkenveld,5249JP,6,,,Rosmalen,Niet gevonden
796200000313647,Europalaan,5232BC,23,,,'s-Hertogenbosch,0796200001020910
796200000379294,Parallelweg,5223AL,21,,,'s-Hertogenbosch,Niet gevonden
796200000302210,Victorialaan,5213JG,15,,,'s-Hertogenbosch,Niet gevonden
796200000348066,Karrenstraat,5211EH,11,,,'s-Hertogenbosch,Niet gevonden
796200000415394,Vughterweg,5211CK,47,,,'s-Hertogenbosch,0796200001006940
796200000321094,Rietveldenweg,5222AP,47,A,,'s-Hertogenbosch,Niet gevonden
796200000379944,Torenstraat,5211KK,5,,,'s-Hertogenbosch,Niet gevonden
796200000415870,Kasteleinenkampweg,5222AX,9,K,,'s-Hertogenbosch,0796200001013634
796200000368353,Kasteleinenkampweg,5222AX,10,,,'s-Hertogenbosch,0796200001015300
796200000302210,Victorialaan,5213JG,15,,,'s-Hertogenbosch,Niet gevonden
796200001010067,Vughterstraat,5211GK,70,,,'s-Hertogenbosch,0796200000328553
796200000302210,Victorialaan,5213JG,15,,,'s-Hertogenbosch,Niet gevonden
796200000355922,Hofkesweg,5249JW,8,F,,Rosmalen,Niet gevonden
796200000377980,Van Veldekekade,5216KT,360,,,'s-Hertogenbosch,Niet gevonden
796200000399031,Parklaan,5211JJ,22,F,,'s-Hertogenbosch,Niet gevonden
796200000315310,De Grote Elst,5246JM,9,,,Rosmalen,Niet gevonden
796200000421860,Reitscheweg,5232BX,1,,,'s-Hertogenbosch,Niet gevonden
796200000302091,Rietveldenweg,5222AS,92,,,'s-Hertogenbosch,Niet gevonden
796200000410067,Speldenmakerstraat,5232BH,3,B,,'s-Hertogenbosch,0796200001020117
796200000421179,Magistratenlaan,5223MA,174,,,'s-Hertogenbosch,0796200001008695
796200000379294,Parallelweg,5223AL,21,,,'s-Hertogenbosch,Niet gevonden
796200000302210,Victorialaan,5213JG,15,,,'s-Hertogenbosch,Niet gevonden
796200000324908,Copernicuslaan,5223EC,93,,,'s-Hertogenbosch,Niet gevonden
796200000379859,Vughterstraat,5211EZ,67,,,'s-Hertogenbosch,Niet gevonden
796200000413245,Pettelaarpark,5216PP,69,,,'s-Hertogenbosch,0796200001016795
796200000421861,Reitscheweg,5232BX,3,,,'s-Hertogenbosch,Niet gevonden
796200000302210,Victorialaan,5213JG,15,,,'s-Hertogenbosch,Niet gevonden
796200000418367,Pettelaarpark,5216PP,87,,,'s-Hertogenbosch,0796200001019686
796200000299505,Helftheuvelpassage,5224AP,14,,,'s-Hertogenbosch,Niet gevonden
796200000302210,Victorialaan,5213JG,15,,,'s-Hertogenbosch,Niet gevonden
796200000367297,Havenstraat,5211WC,11,A,,'s-Hertogenbosch,Niet gevonden
796200000313645,Europalaan,5232BC,17,,,'s-Hertogenbosch,0796200001020902
796200000413245,Pettelaarpark,5216PP,69,,,'s-Hertogenbosch,0796200001016795
796200001008444,Sint Andriesstraatje,5211MA,3,,,'s-Hertogenbosch,0796200000284393
796200000379935,Torenstraat,5211KK,3,C,,'s-Hertogenbosch,Niet gevonden
796200000415868,Kasteleinenkampweg,5222AX,9,G,,'s-Hertogenbosch,Niet gevonden
796200000438399,Sint Janskerkhof,5211LA,13,,,'s-Hertogenbosch,0796200000347526
796200000283261,Utopialaan,5232CE,40,,,'s-Hertogenbosch,0796200001012298
796200000322845,Van Grobbendoncklaan,5213AV,79,,,'s-Hertogenbosch,0796200001006387
796200000333189,Bruistensingel,5232AJ,660,,,'s-Hertogenbosch,0796200001012112
796200000304416,Europalaan,5232BC,24,,,'s-Hertogenbosch,0796200001020912
796200000382658,Rietveldenweg,5222AR,38,,,'s-Hertogenbosch,Niet gevonden
796200000379863,Postelstraat,5211DW,3,A,,'s-Hertogenbosch,Niet gevonden
796200000340247,Kruisbroedershof,5211GX,33,,,'s-Hertogenbosch,Niet gevonden
796200000415394,Vughterweg,5211CK,47,,,'s-Hertogenbosch,0796200001006940
796200000415870,Kasteleinenkampweg,5222AX,9,K,,'s-Hertogenbosch,0796200001013634
796200000382698,Rietveldenweg,5222AS,64,C,,'s-Hertogenbosch,0796200001018335
796200000421860,Reitscheweg,5232BX,1,,,'s-Hertogenbosch,Niet gevonden
796200000423268,Het Zuiderkruis,5215MV,33,,,'s-Hertogenbosch,Niet gevonden
796200000425337,Pettelaarpark,5216PR,105,,,'s-Hertogenbosch,0796200001018813
796200000312033,Stadionlaan,5213JJ,81,,,'s-Hertogenbosch,Niet gevonden
796200000316073,Onderwijsboulevard,5223DJ,206,,,'s-Hertogenbosch,Niet gevonden
796200000302210,Victorialaan,5213JG,15,,,'s-Hertogenbosch,Niet gevonden
796200000421860,Reitscheweg,5232BX,1,,,'s-Hertogenbosch,Niet gevonden
796200000302210,Victorialaan,5213JG,15,,,'s-Hertogenbosch,Niet gevonden
796200000297418,Pioenroosstraat,5241AB,30,,,Rosmalen,Niet gevonden
796200000333069,Bruistensingel,5232AD,224,,,'s-Hertogenbosch,Niet gevonden
796200000325689,Eekbrouwersweg,5233VG,2,B,,'s-Hertogenbosch,0796200001020894
796200000302210,Victorialaan,5213JG,15,,,'s-Hertogenbosch,Niet gevonden
796200001006276,Helftheuvelpassage,5224AC,113,,,'s-Hertogenbosch,0796200000366487
796200000321094,Rietveldenweg,5222AP,47,A,,'s-Hertogenbosch,Niet gevonden
796200000415394,Vughterweg,5211CK,47,,,'s-Hertogenbosch,0796200001006940
796200000302210,Victorialaan,5213JG,15,,,'s-Hertogenbosch,Niet gevonden
796200000333015,Bruistensingel,5232AC,126,,,'s-Hertogenbosch,Niet gevonden
796200000333015,Bruistensingel,5232AC,126,,,'s-Hertogenbosch,Niet gevonden
796200000419477,De Steenbok,5215ME,30,,,'s-Hertogenbosch,Niet gevonden
796200000413245,Pettelaarpark,5216PP,69,,,'s-Hertogenbosch,0796200001016795
796200000347514,Sint Janskerkhof,5211LA,8,,,'s-Hertogenbosch,Niet gevonden
796200000323392,Rompertsebaan,5231GT,56,,,'s-Hertogenbosch,Niet gevonden
796200000313645,Europalaan,5232BC,17,,,'s-Hertogenbosch,0796200001020902
796200000312035,Stadionlaan,5213JJ,87,,,'s-Hertogenbosch,Niet gevonden
796200000308201,Ketelaarskampweg,5222AL,34,,,'s-Hertogenbosch,Niet gevonden
796200000347312,Julianaplein,5211BB,27,,,'s-Hertogenbosch,Niet gevonden
796200000410734,Lokerenpassage,5235KS,124,,,'s-Hertogenbosch,Niet gevonden
796200000359583,Eemweg,5215HM,3,,,'s-Hertogenbosch,Niet gevonden
796200000302210,Victorialaan,5213JG,15,,,'s-Hertogenbosch,Niet gevonden
796200000400479,Kruiskampsingel,5224KL,557,,,'s-Hertogenbosch,Niet gevonden
796200000351781,Rompertpassage,5233AN,13,,,'s-Hertogenbosch,Niet gevonden
796200000421860,Reitscheweg,5232BX,1,,,'s-Hertogenbosch,Niet gevonden
796200000321094,Rietveldenweg,5222AP,47,A,,'s-Hertogenbosch,Niet gevonden
796200000421860,Reitscheweg,5232BX,1,,,'s-Hertogenbosch,Niet gevonden
796200000410590,Frans Fransenstraat,5231MG,1,,,'s-Hertogenbosch,Niet gevonden
796200000302210,Victorialaan,5213JG,15,,,'s-Hertogenbosch,Niet gevonden
796200000322027,Hooge Steenweg,5211JP,22,,,'s-Hertogenbosch,Niet gevonden
796200000308377,Dorpsstraat,5241ED,56,B,,Rosmalen,Niet gevonden
796200000443304,Boschdijkstraat,5211VD,100,,,'s-Hertogenbosch,0796200000422659
796200000304422,Europalaan,5232BC,24,G,,'s-Hertogenbosch,0796200001020924
796200000382669,Rietveldenweg,5222AP,41,A,,'s-Hertogenbosch,Niet gevonden
796200000421860,Reitscheweg,5232BX,1,,,'s-Hertogenbosch,Niet gevonden
796200000302210,Victorialaan,5213JG,15,,,'s-Hertogenbosch,Niet gevonden
796200000421860,Reitscheweg,5232BX,1,,,'s-Hertogenbosch,Niet gevonden
796200000333019,Bruistensingel,5232AC,160,,,'s-Hertogenbosch,Niet gevonden
796200000283275,Utopialaan,5232CD,25,,,'s-Hertogenbosch,0796200001012303
796200000308201,Ketelaarskampweg,5222AL,34,,,'s-Hertogenbosch,Niet gevonden
796200000400440,Zandzuigerstraat,5222AH,8,,,'s-Hertogenbosch,Niet gevonden
796200000365861,Zuiderparkweg,5216HB,303,,,'s-Hertogenbosch,Niet gevonden
796200000302210,Victorialaan,5213JG,15,,,'s-Hertogenbosch,Niet gevonden
796200000281658,Van Veldekekade,5216KS,5,,,'s-Hertogenbosch,Niet gevonden
796200000302210,Victorialaan,5213JG,15,,,'s-Hertogenbosch,Niet gevonden
796200000355923,Hofkesweg,5249JW,8,G,,Rosmalen,Niet gevonden
796200000444195,Sigarenmakerstraat,5232BJ,7,,,'s-Hertogenbosch,0796200000418616
796200000286916,Stadionlaan,5213JJ,75,,,'s-Hertogenbosch,Niet gevonden
796200000353707,Karrenstraat,5211EH,69,,,'s-Hertogenbosch,Niet gevonden
796200000333069,Bruistensingel,5232AD,224,,,'s-Hertogenbosch,Niet gevonden
796200000333019,Bruistensingel,5232AC,160,,,'s-Hertogenbosch,Niet gevonden
796200000421171,Magistratenlaan,5223MA,156,,,'s-Hertogenbosch,0796200001008687
796200000415871,Kasteleinenkampweg,5222AX,9,L,,'s-Hertogenbosch,0796200001013635
796200000415394,Vughterweg,5211CK,47,,,'s-Hertogenbosch,0796200001006940
796200000413244,Pettelaarpark,5216PP,67,,,'s-Hertogenbosch,0796200001016789
796200000325691,Eekbrouwersweg,5233VG,6,,,'s-Hertogenbosch,0796200001017600
796200000395818,Jagersbosstraat,5241JT,6,,,Rosmalen,0796200001021729
796200000344116,Meerwijkweg,5236BM,4,,,'s-Hertogenbosch,Niet gevonden
796200000323904,Vreeburg,5241EJ,9,,,Rosmalen,Niet gevonden
796200000313644,Europalaan,5232BC,15,,,'s-Hertogenbosch,0796200001020896
796200000302210,Victorialaan,5213JG,15,,,'s-Hertogenbosch,Niet gevonden
796200000333018,Bruistensingel,5232AC,150,,,'s-Hertogenbosch,Niet gevonden
796200000333070,Bruistensingel,5232AD,228,,,'s-Hertogenbosch,Niet gevonden
796200000333071,Bruistensingel,5232AD,234,,,'s-Hertogenbosch,Niet gevonden
796200000283262,Utopialaan,5232CE,24,,,'s-Hertogenbosch,0796200001012290
796200000321094,Rietveldenweg,5222AP,47,A,,'s-Hertogenbosch,Niet gevonden
796200000313645,Europalaan,5232BC,17,,,'s-Hertogenbosch,0796200001020902
796200000333091,Bruistensingel,5232AD,280,,,'s-Hertogenbosch,Niet gevonden
796200000297422,Pioenroosstraat,5241AB,40,,,Rosmalen,Niet gevonden
796200000302210,Victorialaan,5213JG,15,,,'s-Hertogenbosch,Niet gevonden
796200000316083,Hugo de Grootlaan,5223LB,29,,,'s-Hertogenbosch,Niet gevonden
796200000316084,Hugo de Grootlaan,5223LB,31,,,'s-Hertogenbosch,Niet gevonden
796200000425335,Pettelaarpark,5216PR,102,,,'s-Hertogenbosch,0796200001018811
796200000340141,Waterstraat,5211JD,6,,,'s-Hertogenbosch,Niet gevonden
796200000355920,Hofkesweg,5249JW,8,D,,Rosmalen,Niet gevonden
796200000379294,Parallelweg,5223AL,21,,,'s-Hertogenbosch,Niet gevonden
796200000316082,Hugo de Grootlaan,5223LB,25,,,'s-Hertogenbosch,Niet gevonden
796200001007961,Titaniumlaan,5221CK,12,,,'s-Hertogenbosch,0796200001021619
796200000302210,Victorialaan,5213JG,15,,,'s-Hertogenbosch,Niet gevonden
796200000336115,Hoff van Hollantlaan,5243SR,2,H,,Rosmalen,Niet gevonden
796200000355919,Hofkesweg,5249JW,8,B,,Rosmalen,Niet gevonden
796200000355924,Hofkesweg,5249JW,8,C,,Rosmalen,Niet gevonden
796200000415394,Vughterweg,5211CK,47,,,'s-Hertogenbosch,0796200001006940
796200000347401,Nemiusstraat,5212RG,2,,,'s-Hertogenbosch,Niet gevonden
796200000302210,Victorialaan,5213JG,15,,,'s-Hertogenbosch,Niet gevonden
796200000322843,Van Grobbendoncklaan,5213AV,65,,,'s-Hertogenbosch,0796200001006383
796200000410064,Speldenmakerstraat,5232BH,3,C,,'s-Hertogenbosch,0796200001020119
796200000351773,Rompertpassage,5233AN,8,,,'s-Hertogenbosch,Niet gevonden
796200000421860,Reitscheweg,5232BX,1,,,'s-Hertogenbosch,Niet gevonden
796200000321112,Rietveldenweg,5222AP,49,E,,'s-Hertogenbosch,Niet gevonden
796200000410065,Speldenmakerstraat,5232BH,3,D,,'s-Hertogenbosch,0796200001020121
796200000421860,Reitscheweg,5232BX,1,,,'s-Hertogenbosch,Niet gevonden
796200000323392,Rompertsebaan,5231GT,56,,,'s-Hertogenbosch,Niet gevonden
796200001022276,Kruisstraat,,44,A,,Rosmalen,Niet gevonden
796200001022284,Kraaienbos,,10,,,Vinkel,Niet gevonden
796200001022314,Kraaienbos,,3,,,Vinkel,Niet gevonden
796200001022320,Nijverheidsstraat,,3,A,,Nuland,Niet gevonden
