BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
118200000238839,118200000238839,Bennerwijk,Compagnieweg,7916VJ,7916TZ,4,7.0,,,,,Elim,Elim,731368.2665143581,6923512.938544717
118200000239290,118200000239290,Carstenswijk,Zuideropgaande,7916TM,7916SM,2,93.0,,b,,,Elim,Hollandscheveld,728098.4387966109,6924608.898460708
118200000255944,118200000255944,Europaweg,Parmentierstraat,7903TM,7903TN,8,1.0,a,,,,Hoogeveen,Hoogeveen,724673.0335455943,6934001.386935739
118200000258105,118200000258105,Schutstraat,Schutstraat,7907CE,7907CE,193,195.0,,,,,Hoogeveen,Hoogeveen,719930.5435599954,6931202.642749694
118200000262137,118200000262137,Zuidwoldigerweg,Zuidwoldigerweg,7908AC,7908AC,29,29.0,T,R,,,Hoogeveen,Hoogeveen,717789.8513167839,6930725.714976511
118200000255465,118200000255465,Nijstad,Nijstad,7909HS,7909HS,10,50.0,,,,,Hoogeveen,Hoogeveen,715906.6548388337,6930036.432890678
118200000249701,118200000249701,Europaweg,Edisonstraat,7903TD,,1,18.0,T,T,,,Hoogeveen,Hoogeveen,724086.1625443435,6933722.172127094
118200000249853,118200000249853,Fokkerstraat,Fokkerstraat,7903AT,7903AT,5,7.0,,,,,Hoogeveen,Hoogeveen,724711.9511892617,6934364.199156331
118200900972537,118200900972537,Lindberghstraat,Lindberghstraat,7905HJ,7903BM,33,33.0,d,d,,,Hoogeveen,Hoogeveen,726666.7079248304,6933754.705912399
118200090000129,118200090000129,Boerdijk,Boerdijk,7918TB,7918TB,18,16.0,,,,,Nieuwlande,Nieuwlande,736833.6231579405,6927207.824607335
118200900970563,118200900970563,Molenweg,Molenweg,7914RS,7914RS,69,71.0,a,a,,,Noordscheschut,Noordscheschut,727518.5544946207,6932604.7441086825
118200900968997,118200900968997,Dwingeland,Notaris Mulderstraat,7902JP,7902HG,3,2.0,,,,,Hoogeveen,Hoogeveen,721525.3456136201,6932115.04128182
118200900971223,118200900971223,Kon Willem-Alexanderhof,Koning Willem-Alexanderhof,7902AW,7902AW,1,1.0,,,,,Hoogeveen,Hoogeveen,721310.2214231334,6933382.274875942
118200900971543,118200900971543,Kon Willem-Alexanderhof,Koning Willem-Alexanderhof,7902AW,7902AW,15,15.0,,,,,Hoogeveen,Hoogeveen,721234.3064857926,6933379.644934232
118200900971544,118200900971544,Kon Willem-Alexanderhof,Koning Willem-Alexanderhof,7902AW,7902AW,17,17.0,,,,,Hoogeveen,Hoogeveen,721222.3484337667,6933379.573269809
118200900971546,118200900971546,Kon Willem-Alexanderhof,Koning Willem-Alexanderhof,7902AW,7902AW,21,21.0,,,,,Hoogeveen,Hoogeveen,721201.4741592815,6933380.37678287
118200900971542,118200900971542,Kon Willem-Alexanderhof,Koning Willem-Alexanderhof,7902AW,7902AW,13,13.0,,,,,Hoogeveen,Hoogeveen,721243.7625093899,6933380.57726479
118200900971545,118200900971545,Kon Willem-Alexanderhof,Koning Willem-Alexanderhof,7902AW,7902AW,19,19.0,,,,,Hoogeveen,Hoogeveen,721211.172836886,6933379.256781592
118200900971224,118200900971224,Kon Willem-Alexanderhof,Koning Willem-Alexanderhof,7902AW,7902AW,3,3.0,,,,,Hoogeveen,Hoogeveen,721300.5373279493,6933381.410514666
118200900971225,118200900971225,Kon Willem-Alexanderhof,Koning Willem-Alexanderhof,7902AW,7902AW,5,5.0,,,,,Hoogeveen,Hoogeveen,721290.6613784821,6933381.157049308
118200900971551,118200900971551,Kon Willem-Alexanderhof,Koning Willem-Alexanderhof,7902AW,7902AW,11,11.0,,,,,Hoogeveen,Hoogeveen,721253.8740618976,6933380.060609779
118200900972222,118200900972222,Carstensdijk,Carstensdijk,,,64,64.0,,,11,03,Elim,Elim,727854.8892487042,6924800.358063537
118200900972225,118200900972225,Carstensdijk,Carstensdijk,,,64,64.0,,,14,06,Elim,Elim,727854.7625991993,6924792.386808829
118200900972074,118200900972074,Kon Willem-Alexanderhof,Koning Willem-Alexanderhof,7902AW,7902AW,2,2.0,,,,,Hoogeveen,Hoogeveen,721244.09588538,6933441.727672872
118200900972224,118200900972224,Carstensdijk,Carstensdijk,,,64,64.0,,,13,05,Elim,Elim,727854.8070877217,6924795.186894714
118200900971837,118200900971837,Frans Halsstraat,Frans Halsstraat,7901GH,7901GJ,2,2.0,,,,,Hoogeveen,Hoogeveen,720317.5199442616,6931992.286605786
118200900971838,118200900971838,Frans Halsstraat,Frans Halsstraat,7901GH,7901GJ,4,4.0,,,,,Hoogeveen,Hoogeveen,720318.3209315897,6931981.059897462
118200900971839,118200900971839,Frans Halsstraat,Frans Halsstraat,7901GH,7901GJ,6,6.0,,,,,Hoogeveen,Hoogeveen,720318.5848341538,6931969.950302436
118200900971840,118200900971840,Frans Halsstraat,Frans Halsstraat,7901GH,7901GJ,8,8.0,,,,,Hoogeveen,Hoogeveen,720319.1734943686,6931959.070408163
