BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
1955200000052838,1955200000052838,Oranje-erf,Oranje-erf,6942AM,6942AM,35,35.0,A,a,,,Didam,Didam,682238.9836275376,6788754.010073407
1955200000059919,1955200000059919,Eekhegstraat,Eekhegstraat,6942GB,6942GB,1,3.0,,,,,Didam,Didam,683386.3748568582,6788038.867110382
1955200000048781,1955200000048781,Eekhegstraat,Bergvredestraat,6942GB,6942GK,7,7.0,,,,,Didam,Didam,682941.0659916201,6787761.750827605
1955200000050350,1955200000050350,Greffelkampseweg,Greffelkampseweg,6941RL,6941RL,52,52.0,A,a,,,Didam,Didam,681038.0200456333,6792001.423069951
1955200000041959,1955200000041959,Prinses Beatrixstraat,Prinses Beatrixstraat,6942JK,6942JK,71,67.0,,a,,,Didam,Didam,684775.8322999228,6789236.010859081
1955200000056961,1955200000056961,Vincwijcweg,Vincwijcweg,6941RG,6941RG,24,9.0,,,,,Didam,Didam,679658.1838141653,6789205.234635513
1955200000056435,1955200000056435,Prinses Beatrixstraat,Prinses Beatrixstraat,6942JG,6942JG,54,52.0,,a,,,Didam,Didam,683574.9406797312,6789108.650019752
1955200000049952,1955200000049952,Doesburgseweg,Doesburgseweg,6941SJ,6941SJ,12,12.0,a,A,,,Didam,Didam,683273.238479526,6792821.267325181
1955200000047074,1955200000047074,Kolkstedeweg,Kolkstedeweg,7037CT,7037CT,1,3.0,b,,,,Beek,Beek,688477.5356051965,6783101.818554472
1955200000048950,1955200000048950,Pastoor van Angerenstr,Pastoor van Angerenstraat,7037AH,7037AH,1,1.0,,,,,Beek,Beek,689129.3234063933,6783231.368988198
1955200000046162,1955200000046162,Pastoor van Angerenstr,Pastoor van Angerenstraat,7037AL,7037AL,2,2.0,,,,,Beek,Beek,689093.0302802233,6783286.305356056
1955200000047098,1955200000047098,Pastoor van Angerenstr,Pastoor van Angerenstraat,7037AL,7037AL,2,2.0,a,a,,,Beek,Beek,689073.3039969056,6783289.864992495
1955200000047099,1955200000047099,Pastoor van Angerenstr,Pastoor van Angerenstraat,7037AL,7037AL,2,2.0,b,b,,,Beek,Beek,689058.7997418963,6783294.891319814
1955200000047100,1955200000047100,Pastoor van Angerenstr,Pastoor van Angerenstraat,7037AL,7037AL,2,2.0,c,c,,,Beek,Beek,689047.5126862376,6783298.260105801
1955200000047101,1955200000047101,Pastoor van Angerenstr,Pastoor van Angerenstraat,7037AL,7037AL,2,2.0,d,d,,,Beek,Beek,689029.7911777177,6783304.943905709
1955200000046173,1955200000046173,Pastoor van Angerenstr,Pastoor van Angerenstraat,7037AH,7037AH,3,3.0,,,,,Beek,Beek,689087.3255886347,6783241.053163602
1955200000057739,1955200000057739,Pastoor van Angerenstr,Pastoor van Angerenstraat,7037AL,7037AL,4,4.0,,,,,Beek,Beek,689009.8370457432,6783304.7139362125
1955200000046180,1955200000046180,Pastoor van Angerenstr,Pastoor van Angerenstraat,7037AH,7037AH,5,5.0,,,,,Beek,Beek,689076.0386198018,6783244.421966948
1955200000057740,1955200000057740,Pastoor van Angerenstr,Pastoor van Angerenstraat,7037AL,7037AL,6,6.0,,,,,Beek,Beek,688999.2108982262,6783308.899262991
1955200000057741,1955200000057741,Pastoor van Angerenstr,Pastoor van Angerenstraat,7037AL,7037AL,8,8.0,,,,,Beek,Beek,688988.9951141228,6783313.036245122
1955200000046184,1955200000046184,Pastoor van Angerenstr,Pastoor van Angerenstraat,7037AH,7037AH,9,9.0,,,,,Beek,Beek,689050.2474563341,6783252.8170417
