BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
576200000002062,576200000002062,Dommer v Poldersveldtstr,Dommer van Poldersveldtstraat,2211HL,2211HL,1,1.0,,,,,Noordwijkerhout,Noordwijkerhout,500078.75261122396,6847159.231900276
576200000002063,576200000002063,Dommer v Poldersveldtstr,Dommer van Poldersveldtstraat,2211HM,2211HM,2,2.0,,,,,Noordwijkerhout,Noordwijkerhout,500051.4599600326,6847124.566026895
576200000002064,576200000002064,Dommer v Poldersveldtstr,Dommer van Poldersveldtstraat,2211HL,2211HL,3,3.0,,,,,Noordwijkerhout,Noordwijkerhout,500086.9846447391,6847152.79504259
576200000002065,576200000002065,Dommer v Poldersveldtstr,Dommer van Poldersveldtstraat,2211HM,2211HM,4,4.0,,,,,Noordwijkerhout,Noordwijkerhout,500061.28203535464,6847121.418239548
576200000002066,576200000002066,Dommer v Poldersveldtstr,Dommer van Poldersveldtstraat,2211HL,2211HL,5,5.0,,,,,Noordwijkerhout,Noordwijkerhout,500095.19654806366,6847147.9926072555
576200000002067,576200000002067,Dommer v Poldersveldtstr,Dommer van Poldersveldtstraat,2211HM,2211HM,6,6.0,,,,,Noordwijkerhout,Noordwijkerhout,500067.88374143164,6847114.961256407
576200000002068,576200000002068,Dommer v Poldersveldtstr,Dommer van Poldersveldtstraat,2211HL,2211HL,7,7.0,,,,,Noordwijkerhout,Noordwijkerhout,500103.408441661,6847143.190166344
576200000002069,576200000002069,Dommer v Poldersveldtstr,Dommer van Poldersveldtstraat,2211HM,2211HM,8,8.0,,,,,Noordwijkerhout,Noordwijkerhout,500074.5055581336,6847106.869855224
576200000002070,576200000002070,Dommer v Poldersveldtstr,Dommer van Poldersveldtstraat,2211HL,2211HL,9,9.0,,,,,Noordwijkerhout,Noordwijkerhout,500109.99001799076,6847138.367555141
576200000002071,576200000002071,Dommer v Poldersveldtstr,Dommer van Poldersveldtstraat,2211HM,2211HM,10,10.0,,,,,Noordwijkerhout,Noordwijkerhout,500081.0871219788,6847102.04728914
576200000002072,576200000002072,Dommer v Poldersveldtstr,Dommer van Poldersveldtstraat,2211HL,2211HL,11,11.0,,,,,Noordwijkerhout,Noordwijkerhout,500119.87242382794,6847130.3164223125
576200000002073,576200000002073,Dommer v Poldersveldtstr,Dommer van Poldersveldtstraat,2211HM,2211HM,12,12.0,,,,,Noordwijkerhout,Noordwijkerhout,500089.3392134207,6847093.976058934
576200000002074,576200000002074,Dommer v Poldersveldtstr,Dommer van Poldersveldtstraat,2211HL,2211HL,13,13.0,,,,,Noordwijkerhout,Noordwijkerhout,500124.8638969911,6847122.204801295
576200000002075,576200000002075,Dommer v Poldersveldtstr,Dommer van Poldersveldtstraat,2211HM,2211HM,14,14.0,,,,,Noordwijkerhout,Noordwijkerhout,500095.92075795337,6847089.153488301
576200000002076,576200000002076,Dommer v Poldersveldtstr,Dommer van Poldersveldtstraat,2211HL,2211HL,15,15.0,,,,,Noordwijkerhout,Noordwijkerhout,500133.09585621813,6847115.7679254925
576200000002077,576200000002077,Dommer v Poldersveldtstr,Dommer van Poldersveldtstraat,2211HM,2211HM,16,16.0,,,,,Noordwijkerhout,Noordwijkerhout,500107.4535278418,6847079.488174349
576200000000022,576200000000022,Beeklaan,Beeklaan,2191AB,2191AB,15,15.0,b,B,,,De Zilk,De Zilk,506446.293154256,6854499.99654803
576200000003345,576200000003345,Gooweg,Gooweg,2211XV,2211XV,10,10.0,a,A,,,Noordwijkerhout,Noordwijkerhout,499030.5952529206,6846742.4401682615
