BAGNUMIDENTIFICATIE,B_NUMMERAANDUIDING,OPENBARERUIMTENAAM,B_OPENBARERUIMTE,POSTCODE,B_POSTCODE,HUISNUMMER,B_HUISNUMMER,HUISLETTER,B_HUISLETTER,HUISNUMMERTOEVOEGING,B_HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,B_WOONPLAATSNAAM,x,y
263200000111379,263200000111379,Veersteeg,Veersteeg,5331PM,5331PM,9,51,,,,,Kerkdriel,Kerkdriel,591929.4988469499,6760084.877769657
263200000112400,263200000112400,mgr. Bekkersplein,mgr. Bekkersplein,5328CK,5328CK,6,10,,,,,Rossum,Rossum,593374.7099054917,6764439.266467349
263200000111384,263200000111384,Veersteeg,Veersteeg,5331PM,5331PM,13,55,,,,,Kerkdriel,Kerkdriel,591877.3206471376,6760075.695123094
263200000111381,263200000111381,Veersteeg,Veersteeg,5331PM,5331PM,11,53,,,,,Kerkdriel,Kerkdriel,591916.024501068,6760085.435700185
263200000112400,263200000112400,mgr. Bekkersplein,mgr. Bekkersplein,5328CK,5328CK,6,10,,,,,Rossum,Rossum,593374.7099054917,6764439.266467349
263200000111388,263200000111388,Veersteeg,Veersteeg,5331PM,5331PM,17,59,,,,,Kerkdriel,Kerkdriel,591725.7100501322,6760059.3751014825
263200000111368,263200000111368,Veersteeg,Veersteeg,5331PM,5331PM,1,23,c,,,,Kerkdriel,Kerkdriel,592474.1022619453,6760128.000680966
263200000111390,263200000111390,Veersteeg,Veersteeg,5331PM,5331PM,19,61,,,,,Kerkdriel,Kerkdriel,591667.6436575489,6760056.083275748
263200000111367,263200000111367,Veersteeg,Veersteeg,5331PM,5331PM,1,19,a,,,,Kerkdriel,Kerkdriel,592649.8961556137,6760162.117363927
263200000111122,263200000111122,Steigerboom,Steigerboom,5331KA,5331KA,10,8,,,,,Kerkdriel,Kerkdriel,595276.4919466928,6759195.3155333195
263200000111391,263200000111391,Veersteeg,Veersteeg,5331PM,5331PM,21,63,,,,,Kerkdriel,Kerkdriel,591655.9643280478,6760056.977313244
263200000111369,263200000111369,Veersteeg,Veersteeg,5331PM,5331PM,1,27,d,,,,Kerkdriel,Kerkdriel,592356.3610200823,6760114.6173707275
263200000111371,263200000111371,Veersteeg,Veersteeg,5331PM,5331PM,3,31,,,,,Kerkdriel,Kerkdriel,592269.8700786598,6760106.29226513
263200000364397,263200000364397,Blankensteijn,Burgemeester J. Roseboomstraat,5321VC,5321VC,9,9,,,,,Hedel,Hedel,586185.5297087668,6753880.089371987
263200000111386,263200000111386,Veersteeg,Veersteeg,5331PM,5331PM,15,57,,,,,Kerkdriel,Kerkdriel,591817.641029361,6760072.402810158
263200000107197,263200000107197,Veldweg,Kronenburgpark,5321JE,5321JM,6,10,m,,,,Hedel,Hedel,586052.1195879453,6755504.847447529
263200000111377,263200000111377,Veersteeg,Veersteeg,5331PM,5331PM,7,49,,,,,Kerkdriel,Kerkdriel,591941.8271219803,6760091.929321684
263200000112400,263200000112400,mgr. Bekkersplein,mgr. Bekkersplein,5328CK,5328CK,6,10,,,,,Rossum,Rossum,593374.7099054917,6764439.266467349
263200000365283,263200000365283,Ammerzodenseweg,De Akeren,5321GB,5321EZ,10,4,a,,,,Hedel,Hedel,583921.1127275492,6754769.723727195
263200000111371,263200000111371,Veersteeg,Veersteeg,5331PM,5331PM,3,31,,,,,Kerkdriel,Kerkdriel,592269.8700786598,6760106.29226513
