BAGNUMIDENTIFICATIE,OPENBARERUIMTENAAM,POSTCODE,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,WOONPLAATSNAAM,NUMJUIST
610200000015655,Deltalaan,3363AH,204,,,Sliedrecht,Niet gevonden
610200000015374,Rietlanden,3361AN,2,a,,Sliedrecht,Niet gevonden
610200000015375,Rietlanden,3361AN,2,b,,Sliedrecht,Niet gevonden
610200000011247,Kubus,3364DG,130,,,Sliedrecht,Niet gevonden
